"","pm1","pm2.5","resp","pm10","total","date"
"437",0,0,0,0,0,2019-09-05 08:43:38
"438",0,0,0,0,0,2019-09-05 08:43:48
"439",0,0,0,0,0,2019-09-05 08:43:58
"440",0,0,0,0,0,2019-09-05 08:44:08
"441",0,0,0,0,0,2019-09-05 08:44:18
"442",0,0,0,0,0,2019-09-05 08:44:28
"443",0,0,0,0,0,2019-09-05 08:44:38
"444",0,0,0,0,0,2019-09-05 08:44:48
"445",0,0,0,0,0,2019-09-05 08:44:58
"446",0,0,0,0,0,2019-09-05 08:45:08
"447",0,0,0,0,0,2019-09-05 08:45:18
"448",0,0,0,0,0,2019-09-05 08:45:28
"449",0,0,0,0,0,2019-09-05 08:45:38
"450",0,0,0,0,0,2019-09-05 08:45:48
"451",0,0,0,0,0,2019-09-05 08:45:58
"452",0,0,0,0,0,2019-09-05 08:46:08
"453",0,0,0,0,0,2019-09-05 08:46:18
"454",0,0,0,0,0,2019-09-05 08:46:28
"455",0,0,0,0,0,2019-09-05 08:46:38
"456",0,0,0,0,0,2019-09-05 08:46:48
"457",0,0,0,0,0,2019-09-05 08:46:58
"458",0,0,0,0,0,2019-09-05 08:47:08
"459",0,0,0,0,0,2019-09-05 08:47:18
"460",0,0,0,0,0,2019-09-05 08:47:28
"461",0,0,0,0,0,2019-09-05 08:47:38
"462",0,0,0,0,0,2019-09-05 08:47:48
"463",0,0,0,0,0,2019-09-05 08:47:58
"464",0,0,0,0,0,2019-09-05 08:48:08
"465",0,0,0,0,0,2019-09-05 08:48:18
"466",0,0,0,0,0,2019-09-05 08:48:28
"467",0,0,0,0,0,2019-09-05 08:48:38
"468",0,0,0,0,0,2019-09-05 08:48:48
"469",0,0,0,0,0,2019-09-05 08:48:58
"470",0,0,0,0,0,2019-09-05 08:49:08
"471",0,0,0,0,0,2019-09-05 08:49:18
"472",0,0,0,0,0,2019-09-05 08:49:28
"473",0,0,0,0,0,2019-09-05 08:49:38
"474",0,0,0,0,0,2019-09-05 08:49:48
"475",0,0,0,0,0,2019-09-05 08:49:58
"476",0,0,0,0,0,2019-09-05 08:50:08
"477",0,0,0,0,0,2019-09-05 08:50:18
"478",0,0,0,0,0,2019-09-05 08:50:28
"479",0,0,0,0,0,2019-09-05 08:50:38
"480",0,0,0,0,0,2019-09-05 08:50:48
"481",0,0,0,0,0,2019-09-05 08:50:58
"482",0,0,0,0,0,2019-09-05 08:51:08
"483",0,0,0,0,0,2019-09-05 08:51:18
"484",0,0,0,0,0,2019-09-05 08:51:28
"485",0,0,0,0,0,2019-09-05 08:51:38
"486",0,0,0,0,0,2019-09-05 08:51:48
"487",0,0,0,0,0,2019-09-05 08:51:58
"488",0,0,0,0,0,2019-09-05 08:52:08
"489",0,0,0,0,0,2019-09-05 08:52:18
"490",0,0,0,0,0,2019-09-05 08:52:28
"491",0,0,0,0,0.007,2019-09-05 08:52:38
"492",0,0,0,0,0,2019-09-05 08:52:48
"493",0,0,0,0,0,2019-09-05 08:52:58
"494",0,0,0,0,0,2019-09-05 08:53:08
"495",0,0,0,0,0,2019-09-05 08:53:18
"496",0,0,0,0,0,2019-09-05 08:53:28
"497",0,0,0,0,0,2019-09-05 08:53:38
"498",0,0,0,0,0,2019-09-05 08:53:48
"499",0,0,0,0,0,2019-09-05 08:53:58
"500",0,0,0,0,0,2019-09-05 08:54:08
"501",0,0,0,0,0,2019-09-05 08:54:18
"502",0,0,0,0,0,2019-09-05 08:54:28
"503",0,0,0,0,0,2019-09-05 08:54:38
"504",0,0,0,0,0,2019-09-05 08:54:48
"505",0,0,0,0,0,2019-09-05 08:54:58
"506",0,0,0,0,0,2019-09-05 08:55:08
"507",0,0,0,0,0,2019-09-05 08:55:18
"508",0,0,0,0,0,2019-09-05 08:55:28
"509",0,0,0,0,0,2019-09-05 08:55:38
"510",0,0,0,0,0,2019-09-05 08:55:48
"511",0,0,0,0,0,2019-09-05 08:55:58
"512",0,0,0,0,0,2019-09-05 08:56:08
"513",0,0,0,0,0,2019-09-05 08:56:18
"514",0,0,0,0,0,2019-09-05 08:56:28
"515",0,0,0,0,0,2019-09-05 08:56:38
"516",0,0,0,0,0,2019-09-05 08:56:48
"517",0,0,0,0,0,2019-09-05 08:56:58
"518",0,0,0,0,0,2019-09-05 08:57:08
"519",0,0,0,0,0,2019-09-05 08:57:18
"520",0,0,0,0,0,2019-09-05 08:57:28
"521",0,0,0,0,0,2019-09-05 08:57:38
"522",0,0,0,0,0,2019-09-05 08:57:48
"523",0,0,0,0,0,2019-09-05 08:57:58
"524",0,0,0,0,0,2019-09-05 08:58:08
"525",0,0,0,0,0,2019-09-05 08:58:18
"526",0,0,0,0,0,2019-09-05 08:58:28
"527",0,0,0,0,0,2019-09-05 08:58:38
"528",0,0,0,0,0,2019-09-05 08:58:48
"529",0,0,0,0,0,2019-09-05 08:58:58
"530",0,0,0,0,0,2019-09-05 08:59:08
"531",0,0,0,0,0,2019-09-05 08:59:18
"532",0,0,0,0,0,2019-09-05 08:59:28
"533",0,0,0,0,0,2019-09-05 08:59:38
"534",0,0,0,0,0,2019-09-05 08:59:48
"535",0,0,0,0,0,2019-09-05 08:59:58
"536",0,0,0,0,0,2019-09-05 09:00:08
"537",0,0,0,0,0,2019-09-05 09:00:18
"538",0,0,0,0,0,2019-09-05 09:00:28
"539",0,0,0,0,0,2019-09-05 09:00:38
"540",0,0,0,0,0,2019-09-05 09:00:48
"541",0,0,0,0,0,2019-09-05 09:00:58
"542",0,0,0,0,0,2019-09-05 09:01:08
"543",0,0,0,0,0,2019-09-05 09:01:18
"544",0,0,0,0,0,2019-09-05 09:01:28
"545",0,0,0,0,0,2019-09-05 09:01:38
"546",0,0,0,0,0,2019-09-05 09:01:48
"547",0,0,0,0,0,2019-09-05 09:01:58
"548",0,0,0,0,0,2019-09-05 09:02:08
"549",0,0,0,0,0,2019-09-05 09:02:18
"550",0,0,0,0,0,2019-09-05 09:02:28
"551",0,0,0,0,0,2019-09-05 09:02:38
"552",0,0,0,0,0,2019-09-05 09:02:48
"553",0,0,0,0,0,2019-09-05 09:02:58
"554",0,0,0,0,0,2019-09-05 09:03:08
"555",0,0,0,0,0,2019-09-05 09:03:18
"556",0,0,0,0,0,2019-09-05 09:03:28
"557",0,0,0,0,0,2019-09-05 09:03:38
"558",0,0,0,0,0,2019-09-05 09:03:48
"559",0,0,0,0,0,2019-09-05 09:03:58
"560",0,0,0,0,0,2019-09-05 09:04:08
"561",0,0,0,0,0,2019-09-05 09:04:18
"562",0,0,0,0,0,2019-09-05 09:04:28
"563",0,0,0,0,0,2019-09-05 09:04:38
"564",0,0,0,0,0.003,2019-09-05 09:04:48
"565",0,0,0,0,0,2019-09-05 09:04:58
"566",0,0,0,0,0,2019-09-05 09:05:08
"567",0,0,0,0,0,2019-09-05 09:05:18
"568",0,0,0,0,0,2019-09-05 09:05:28
"569",0,0,0,0,0,2019-09-05 09:05:38
"570",0,0,0,0,0,2019-09-05 09:05:48
"571",0,0,0,0,0,2019-09-05 09:05:58
"572",0,0,0,0,0,2019-09-05 09:06:08
"573",0,0,0,0,0,2019-09-05 09:06:18
"574",0,0,0,0,0,2019-09-05 09:06:28
"575",0,0,0,0,0,2019-09-05 09:06:38
"576",0,0,0,0,0,2019-09-05 09:06:48
"577",0,0,0,0,0,2019-09-05 09:06:58
"578",0,0,0,0,0,2019-09-05 09:07:08
"579",0,0,0,0,0,2019-09-05 09:07:18
"580",0,0,0,0,0,2019-09-05 09:07:28
"581",0,0,0,0,0,2019-09-05 09:07:38
"582",0,0,0,0,0,2019-09-05 09:07:48
"583",0,0,0,0,0,2019-09-05 09:07:58
"584",0,0,0,0,0,2019-09-05 09:08:08
"585",0,0,0,0,0,2019-09-05 09:08:18
"586",0,0,0,0,0,2019-09-05 09:08:28
"587",0,0,0,0,0,2019-09-05 09:08:38
"588",0,0,0,0,0,2019-09-05 09:08:48
"589",0,0,0,0,0,2019-09-05 09:08:58
"590",0,0,0,0,0,2019-09-05 09:09:08
"591",0,0,0,0,0,2019-09-05 09:09:18
"592",0,0,0,0,0,2019-09-05 09:09:28
"593",0,0,0,0,0,2019-09-05 09:09:38
"594",0,0,0,0,0,2019-09-05 09:09:48
"595",0,0,0,0,0,2019-09-05 09:09:58
"596",0,0,0,0,0,2019-09-05 09:10:08
"597",0,0,0,0,0,2019-09-05 09:10:18
"598",0,0,0,0,0,2019-09-05 09:10:28
"599",0,0,0,0,0,2019-09-05 09:10:38
"600",0,0,0,0,0,2019-09-05 09:10:48
"601",0,0,0,0,0,2019-09-05 09:10:58
"602",0,0,0,0,0,2019-09-05 09:11:08
"603",0,0,0,0,0,2019-09-05 09:11:18
"604",0,0,0,0,0,2019-09-05 09:11:28
"605",0,0,0,0,0,2019-09-05 09:11:38
"606",0,0,0,0,0,2019-09-05 09:11:48
"607",0,0,0,0,0,2019-09-05 09:11:58
"608",0,0,0,0,0,2019-09-05 09:12:08
"609",0,0,0,0,0,2019-09-05 09:12:18
"610",0,0,0,0,0,2019-09-05 09:12:28
"611",0,0,0,0,0,2019-09-05 09:12:38
"612",0,0,0,0,0,2019-09-05 09:12:48
"613",0,0,0,0,0,2019-09-05 09:12:58
"614",0,0,0,0,0,2019-09-05 09:13:08
"615",0,0,0,0,0,2019-09-05 09:13:18
"616",0,0,0,0,0,2019-09-05 09:13:28
"617",0,0,0,0,0,2019-09-05 09:13:38
"618",0,0,0,0,0,2019-09-05 09:13:48
"619",0,0,0,0,0,2019-09-05 09:13:58
"620",0,0,0,0,0,2019-09-05 09:14:08
"621",0,0,0,0,0,2019-09-05 09:14:18
"622",0,0,0,0,0,2019-09-05 09:14:28
"623",0,0,0,0,0,2019-09-05 09:14:38
"624",0,0,0,0,0,2019-09-05 09:14:48
"625",0,0,0,0,0,2019-09-05 09:14:58
"626",0,0,0,0,0,2019-09-05 09:15:08
"627",0,0,0,0,0,2019-09-05 09:15:18
"628",0,0,0,0,0,2019-09-05 09:15:28
"629",0,0,0,0,0,2019-09-05 09:15:38
"630",0,0,0,0,0,2019-09-05 09:15:48
"631",0,0,0,0,0,2019-09-05 09:15:58
"632",0,0,0,0,0,2019-09-05 09:16:08
"633",0,0,0,0,0,2019-09-05 09:16:18
"634",0,0,0,0,0,2019-09-05 09:16:28
"635",0,0,0,0,0,2019-09-05 09:16:38
"636",0,0,0,0,0,2019-09-05 09:16:48
"637",0,0,0,0,0,2019-09-05 09:16:58
"638",0,0,0,0,0,2019-09-05 09:17:08
"639",0,0,0,0,0,2019-09-05 09:17:18
"640",0,0,0,0,0,2019-09-05 09:17:28
"641",0,0,0,0,0,2019-09-05 09:17:38
"642",0,0,0,0,0,2019-09-05 09:17:48
"643",0,0,0,0,0,2019-09-05 09:17:58
"644",0,0,0,0,0,2019-09-05 09:18:08
"645",0,0,0,0,0,2019-09-05 09:18:18
"646",0,0,0,0,0,2019-09-05 09:18:28
"647",0,0,0,0,0,2019-09-05 09:18:38
"648",0,0,0,0,0,2019-09-05 09:18:48
"649",0,0,0,0,0,2019-09-05 09:18:58
"650",0,0,0,0,0,2019-09-05 09:19:08
"651",0,0,0,0,0,2019-09-05 09:19:18
"652",0,0,0,0,0,2019-09-05 09:19:28
"653",0,0,0,0,0,2019-09-05 09:19:38
"654",0,0,0,0,0,2019-09-05 09:19:48
"655",0,0,0,0,0,2019-09-05 09:19:58
"656",0,0,0,0,0,2019-09-05 09:20:08
"657",0,0,0,0,0,2019-09-05 09:20:18
"658",0,0,0,0,0,2019-09-05 09:20:28
"659",0,0,0,0,0,2019-09-05 09:20:38
"660",0,0,0,0,0,2019-09-05 09:20:48
"661",0,0,0,0,0,2019-09-05 09:20:58
"662",0,0,0,0,0,2019-09-05 09:21:08
"663",0,0,0,0,0,2019-09-05 09:21:18
"664",0,0,0,0,0,2019-09-05 09:21:28
"665",0,0,0,0,0,2019-09-05 09:21:38
"666",0,0,0,0,0,2019-09-05 09:21:48
"667",0,0,0,0,0,2019-09-05 09:21:58
"668",0,0,0,0,0,2019-09-05 09:22:08
"669",0,0,0,0,0,2019-09-05 09:22:18
"670",0,0,0,0,0,2019-09-05 09:22:28
"671",0,0,0,0,0,2019-09-05 09:22:38
"672",0,0,0,0,0,2019-09-05 09:22:48
"673",0,0,0,0,0,2019-09-05 09:22:58
"674",0,0,0,0,0,2019-09-05 09:23:08
"675",0,0,0,0,0,2019-09-05 09:23:18
"676",0,0,0,0,0,2019-09-05 09:23:28
"677",0,0,0,0,0,2019-09-05 09:23:38
"678",0,0,0,0,0,2019-09-05 09:23:48
"679",0,0,0,0,0,2019-09-05 09:23:58
"680",0,0,0,0,0,2019-09-05 09:24:08
"681",0,0,0,0,0,2019-09-05 09:24:18
"682",0,0,0,0,0,2019-09-05 09:24:28
"683",0,0,0,0,0,2019-09-05 09:24:38
"684",0.006,0.007,0.007,0.007,0.007,2019-09-05 09:24:48
"685",0.018,0.019,0.02,0.021,0.021,2019-09-05 09:24:58
"686",0.021,0.023,0.023,0.025,0.025,2019-09-05 09:25:08
"687",0.021,0.023,0.024,0.025,0.025,2019-09-05 09:25:18
"688",0.01,0.012,0.012,0.012,0.012,2019-09-05 09:25:28
"689",0.004,0.004,0.005,0.005,0.005,2019-09-05 09:25:38
"690",0.004,0.005,0.005,0.005,0.005,2019-09-05 09:25:48
"691",0.004,0.004,0.004,0.006,0.006,2019-09-05 09:25:58
"692",0.015,0.017,0.017,0.017,0.017,2019-09-05 09:26:08
"693",0.044,0.049,0.05,0.051,0.058,2019-09-05 09:26:18
"694",0.052,0.059,0.061,0.062,0.062,2019-09-05 09:26:28
"695",0.053,0.06,0.061,0.062,0.062,2019-09-05 09:26:38
"696",0.033,0.038,0.039,0.041,0.041,2019-09-05 09:26:48
"697",0.012,0.014,0.015,0.015,0.015,2019-09-05 09:26:58
"698",0.004,0.005,0.005,0.005,0.005,2019-09-05 09:27:08
"699",0.002,0.002,0.002,0.002,0.002,2019-09-05 09:27:18
"700",0.002,0.003,0.003,0.003,0.003,2019-09-05 09:27:28
"701",0.003,0.003,0.003,0.003,0.003,2019-09-05 09:27:38
"702",0.004,0.005,0.005,0.005,0.005,2019-09-05 09:27:48
"703",0.006,0.007,0.007,0.007,0.007,2019-09-05 09:27:58
"704",0.009,0.01,0.01,0.01,0.01,2019-09-05 09:28:08
