"","date.1.","time.1.","rel.time.1.","N.1.","dp_av.1.","P.1.","S_al.1.","S_tb.1.","S_ha.1.","M_al.1.","M_tb.1.","M_ha.1.","date"
"1244","Sep 2019","12:06:10",12874,5258,138,2.32,34.15,6.9,4.36,0.44,0.09,0.14,2019-09-05 11:06:10
"1245","Sep 2019","12:06:20",12884,5105,142,2.32,34.15,6.9,4.36,0.43,0.08,0.15,2019-09-05 11:06:20
"1246","Sep 2019","12:06:30",12894,4857,142,2.28,32.49,6.57,4.15,0.4,0.08,0.14,2019-09-05 11:06:30
"1247","Sep 2019","12:06:40",12904,4715,147,2.28,32.49,6.57,4.15,0.39,0.08,0.15,2019-09-05 11:06:40
"1248","Sep 2019","12:06:50",12914,5874,142,2.44,39.29,7.94,5.02,0.49,0.1,0.17,2019-09-05 11:06:50
"1249","Sep 2019","12:07:00",12924,5703,147,2.44,39.29,7.94,5.02,0.47,0.09,0.18,2019-09-05 11:07:00
"1250","Sep 2019","12:07:10",12934,6670,142,2.55,44.62,9.02,5.7,0.56,0.11,0.19,2019-09-05 11:07:10
"1251","Sep 2019","12:07:20",12944,6870,138,2.55,44.62,9.02,5.7,0.58,0.11,0.18,2019-09-05 11:07:20
"1252","Sep 2019","12:07:41",12965,2978,134,1.8,18.78,3.8,2.4,0.25,0.05,0.07,2019-09-05 11:07:41
"1253","Sep 2019","12:07:51",12975,2978,134,1.8,18.78,3.8,2.4,0.25,0.05,0.07,2019-09-05 11:07:51
"1254","Sep 2019","12:08:01",12985,5109,134,2.27,32.22,6.51,4.11,0.43,0.08,0.13,2019-09-05 11:08:01
"1255","Sep 2019","12:08:11",12995,5263,130,2.27,32.22,6.51,4.11,0.44,0.09,0.12,2019-09-05 11:08:11
"1256","Sep 2019","12:08:21",13005,7488,126,2.55,44.5,9,5.68,0.63,0.12,0.16,2019-09-05 11:08:21
"1257","Sep 2019","12:08:31",13015,7488,126,2.55,44.5,9,5.68,0.63,0.12,0.16,2019-09-05 11:08:31
"1258","Sep 2019","12:08:41",13025,5826,126,2.33,34.63,7,4.42,0.49,0.09,0.12,2019-09-05 11:08:41
"1259","Sep 2019","12:08:51",13035,6001,123,2.33,34.63,7,4.42,0.5,0.09,0.12,2019-09-05 11:08:51
"1260","Sep 2019","12:09:01",13045,2318,126,1.53,13.77,2.78,1.76,0.19,0.04,0.05,2019-09-05 11:09:01
"1261","Sep 2019","12:09:11",13055,2387,123,1.53,13.77,2.78,1.76,0.2,0.04,0.05,2019-09-05 11:09:11
"1262","Sep 2019","12:09:21",13065,9453,119,2.7,52.96,10.7,6.76,0.77,0.15,0.17,2019-09-05 11:09:21
"1263","Sep 2019","12:09:31",13075,9737,116,2.7,52.96,10.7,6.76,0.78,0.15,0.16,2019-09-05 11:09:31
"1264","Sep 2019","12:09:41",13085,6214,116,2.31,33.8,6.83,4.31,0.5,0.09,0.1,2019-09-05 11:09:41
"1265","Sep 2019","12:09:51",13095,6214,116,2.31,33.8,6.83,4.31,0.5,0.09,0.1,2019-09-05 11:09:51
"1266","Sep 2019","12:10:01",13105,9010,119,2.66,50.42,10.19,6.44,0.73,0.14,0.16,2019-09-05 11:10:01
"1267","Sep 2019","12:10:11",13115,9280,116,2.66,50.42,10.19,6.44,0.74,0.14,0.15,2019-09-05 11:10:11
"1268","Sep 2019","12:10:21",13125,2897,116,1.65,15.74,3.18,2.01,0.23,0.04,0.05,2019-09-05 11:10:21
"1269","Sep 2019","12:10:31",13135,2984,112,1.65,15.74,3.18,2.01,0.23,0.04,0.05,2019-09-05 11:10:31
"1270","Sep 2019","12:10:41",13145,3476,109,1.76,17.8,3.6,2.27,0.26,0.05,0.05,2019-09-05 11:10:41
"1271","Sep 2019","12:10:51",13155,3476,109,1.76,17.8,3.6,2.27,0.26,0.05,0.05,2019-09-05 11:10:51
"1272","Sep 2019","12:11:01",13165,6197,109,2.26,31.74,6.41,4.05,0.47,0.09,0.09,2019-09-05 11:11:01
"1273","Sep 2019","12:11:11",13175,6197,109,2.26,31.74,6.41,4.05,0.47,0.09,0.09,2019-09-05 11:11:11
"1274","Sep 2019","12:11:21",13185,10594,106,2.7,52.67,10.65,6.72,0.79,0.15,0.14,2019-09-05 11:11:21
"1275","Sep 2019","12:11:31",13195,10285,109,2.7,52.67,10.65,6.72,0.78,0.15,0.15,2019-09-05 11:11:31
"1276","Sep 2019","12:11:41",13205,4400,109,1.96,22.53,4.55,2.88,0.34,0.06,0.06,2019-09-05 11:11:41
"1277","Sep 2019","12:11:51",13215,4532,106,1.96,22.53,4.55,2.88,0.34,0.06,0.06,2019-09-05 11:11:51
"1278","Sep 2019","12:12:01",13225,2300,109,1.4,11.78,2.38,1.5,0.18,0.03,0.03,2019-09-05 11:12:01
"1279","Sep 2019","12:12:11",13235,2300,109,1.4,11.78,2.38,1.5,0.18,0.03,0.03,2019-09-05 11:12:11
"1280","Sep 2019","12:12:21",13245,10015,106,2.65,49.79,10.06,6.36,0.74,0.14,0.13,2019-09-05 11:12:21
"1281","Sep 2019","12:12:31",13255,10316,103,2.65,49.79,10.06,6.36,0.74,0.14,0.13,2019-09-05 11:12:31
"1282","Sep 2019","12:12:41",13265,26076,100,3.43,122.2,24.7,15.6,1.82,0.34,0.29,2019-09-05 11:12:41
"1283","Sep 2019","12:12:51",13275,26076,100,3.43,122.2,24.7,15.6,1.82,0.34,0.29,2019-09-05 11:12:51
"1284","Sep 2019","12:13:11",13295,74246,97,4.31,337.8,68.28,43.12,5.02,0.94,0.77,2019-09-05 11:13:11
"1285","Sep 2019","12:13:21",13305,76473,94,4.31,337.8,68.28,43.12,5,0.94,0.74,2019-09-05 11:13:21
"1286","Sep 2019","12:13:31",13315,41759,91,3.76,179.09,36.2,22.86,2.64,0.5,0.37,2019-09-05 11:13:31
"1287","Sep 2019","12:13:42",13326,43012,89,3.76,179.09,36.2,22.86,2.62,0.49,0.36,2019-09-05 11:13:42
"1288","Sep 2019","12:13:52",13336,35234,86,3.56,142.43,28.79,18.18,2.06,0.39,0.27,2019-09-05 11:13:52
"1289","Sep 2019","12:14:02",13346,36291,84,3.56,142.43,28.79,18.18,2.04,0.38,0.26,2019-09-05 11:14:02
"1290","Sep 2019","12:14:12",13356,33878,81,3.48,129.09,26.09,16.48,1.83,0.35,0.23,2019-09-05 11:14:12
"1291","Sep 2019","12:14:22",13366,34894,79,3.48,129.09,26.09,16.48,1.81,0.34,0.22,2019-09-05 11:14:22
"1292","Sep 2019","12:14:32",13376,24769,76,3.15,88.96,17.98,11.36,1.23,0.23,0.14,2019-09-05 11:14:32
"1293","Sep 2019","12:14:42",13386,25512,74,3.15,88.96,17.98,11.36,1.21,0.23,0.14,2019-09-05 11:14:42
"1294","Sep 2019","12:14:52",13396,12947,72,2.54,43.83,8.86,5.6,0.59,0.11,0.07,2019-09-05 11:14:52
"1295","Sep 2019","12:15:02",13406,13336,70,2.54,43.83,8.86,5.6,0.58,0.11,0.06,2019-09-05 11:15:02
"1296","Sep 2019","12:15:12",13416,5518,68,1.75,17.61,3.56,2.25,0.23,0.04,0.02,2019-09-05 11:15:12
"1297","Sep 2019","12:15:22",13426,5358,70,1.75,17.61,3.56,2.25,0.23,0.04,0.03,2019-09-05 11:15:22
"1298","Sep 2019","12:15:32",13436,12749,68,2.47,40.69,8.22,5.19,0.53,0.1,0.06,2019-09-05 11:15:32
"1299","Sep 2019","12:15:42",13446,12378,70,2.47,40.69,8.22,5.19,0.54,0.1,0.06,2019-09-05 11:15:42
"1300","Sep 2019","12:15:52",13456,9691,72,2.29,32.81,6.63,4.19,0.44,0.08,0.05,2019-09-05 11:15:52
"1301","Sep 2019","12:16:02",13466,9691,72,2.29,32.81,6.63,4.19,0.44,0.08,0.05,2019-09-05 11:16:02
"1302","Sep 2019","12:16:12",13476,12809,74,2.56,44.66,9.03,5.7,0.61,0.12,0.07,2019-09-05 11:16:12
"1303","Sep 2019","12:16:22",13486,12809,74,2.56,44.66,9.03,5.7,0.61,0.12,0.07,2019-09-05 11:16:22
"1304","Sep 2019","12:16:32",13496,46461,72,3.65,157.29,31.79,20.08,2.11,0.4,0.24,2019-09-05 11:16:32
"1305","Sep 2019","12:16:42",13506,45107,74,3.65,157.29,31.79,20.08,2.14,0.41,0.25,2019-09-05 11:16:42
"1306","Sep 2019","12:16:52",13516,54971,72,3.8,186.1,37.62,23.76,2.5,0.47,0.28,2019-09-05 11:16:52
"1307","Sep 2019","12:17:02",13526,56620,70,3.8,186.1,37.62,23.76,2.46,0.47,0.27,2019-09-05 11:17:02
"1308","Sep 2019","12:17:12",13536,45184,68,3.57,144.19,29.14,18.41,1.87,0.36,0.2,2019-09-05 11:17:12
"1309","Sep 2019","12:17:22",13546,46539,66,3.57,144.19,29.14,18.41,1.84,0.35,0.19,2019-09-05 11:17:22
"1310","Sep 2019","12:17:32",13556,44748,64,3.51,134.6,27.21,17.18,1.68,0.32,0.17,2019-09-05 11:17:32
"1311","Sep 2019","12:17:42",13566,46090,62,3.51,134.6,27.21,17.18,1.65,0.32,0.17,2019-09-05 11:17:42
"1312","Sep 2019","12:17:52",13576,47141,60,3.51,133.66,27.02,17.06,1.61,0.31,0.16,2019-09-05 11:17:52
"1313","Sep 2019","12:18:02",13586,48555,59,3.51,133.66,27.02,17.06,1.58,0.31,0.16,2019-09-05 11:18:02
"1314","Sep 2019","12:18:22",13606,34459,60,3.24,97.7,19.75,12.47,1.18,0.23,0.12,2019-09-05 11:18:22
"1315","Sep 2019","12:18:33",13617,33456,62,3.24,97.7,19.75,12.47,1.2,0.23,0.12,2019-09-05 11:18:33
"1316","Sep 2019","12:18:43",13627,43528,60,3.44,123.41,24.95,15.75,1.48,0.29,0.15,2019-09-05 11:18:43
"1317","Sep 2019","12:18:53",13637,44834,59,3.44,123.41,24.95,15.75,1.45,0.28,0.14,2019-09-05 11:18:53
"1318","Sep 2019","12:19:03",13647,32915,60,3.2,93.32,18.86,11.91,1.12,0.22,0.11,2019-09-05 11:19:03
"1319","Sep 2019","12:19:13",13657,33902,59,3.2,93.32,18.86,11.91,1.1,0.21,0.11,2019-09-05 11:19:13
"1320","Sep 2019","12:19:23",13667,18901,57,2.66,50.51,10.21,6.45,0.58,0.11,0.06,2019-09-05 11:19:23
"1321","Sep 2019","12:19:33",13677,19468,55,2.66,50.51,10.21,6.45,0.57,0.11,0.06,2019-09-05 11:19:33
"1322","Sep 2019","12:19:43",13687,20363,54,2.68,51.3,10.37,6.55,0.57,0.11,0.05,2019-09-05 11:19:43
"1323","Sep 2019","12:19:53",13697,20974,52,2.68,51.3,10.37,6.55,0.55,0.11,0.05,2019-09-05 11:19:53
"1324","Sep 2019","12:20:03",13707,20694,51,2.64,49.14,9.93,6.27,0.52,0.1,0.05,2019-09-05 11:20:03
"1325","Sep 2019","12:20:13",13717,20213,52,2.64,49.14,9.93,6.27,0.53,0.1,0.05,2019-09-05 11:20:13
"1326","Sep 2019","12:20:23",13727,19063,53,2.61,47.73,9.65,6.09,0.52,0.1,0.05,2019-09-05 11:20:23
"1327","Sep 2019","12:20:33",13737,19635,52,2.61,47.73,9.65,6.09,0.51,0.1,0.05,2019-09-05 11:20:33
"1328","Sep 2019","12:20:43",13747,16039,50,2.41,37.86,7.65,4.83,0.4,0.08,0.04,2019-09-05 11:20:43
"1329","Sep 2019","12:20:53",13757,16521,49,2.41,37.86,7.65,4.83,0.39,0.08,0.04,2019-09-05 11:20:53
"1330","Sep 2019","12:21:03",13767,15723,47,2.34,34.98,7.07,4.47,0.35,0.07,0.03,2019-09-05 11:21:03
"1331","Sep 2019","12:21:13",13777,15606,48,2.34,34.98,7.07,4.47,0.35,0.07,0.03,2019-09-05 11:21:13
"1332","Sep 2019","12:21:23",13787,15725,47,2.35,35.09,7.09,4.48,0.35,0.07,0.03,2019-09-05 11:21:23
"1333","Sep 2019","12:21:33",13797,15267,49,2.35,35.09,7.09,4.48,0.36,0.07,0.03,2019-09-05 11:21:33
"1334","Sep 2019","12:21:43",13807,13884,50,2.29,32.87,6.64,4.2,0.35,0.07,0.03,2019-09-05 11:21:43
"1335","Sep 2019","12:21:53",13817,13480,52,2.29,32.87,6.64,4.2,0.35,0.07,0.03,2019-09-05 11:21:53
"1336","Sep 2019","12:22:03",13827,12152,53,2.23,30.52,6.17,3.9,0.34,0.07,0.03,2019-09-05 11:22:03
"1337","Sep 2019","12:22:13",13837,12516,52,2.23,30.52,6.17,3.9,0.33,0.07,0.03,2019-09-05 11:22:13
"1338","Sep 2019","12:22:23",13847,6668,53,1.7,16.75,3.39,2.14,0.18,0.04,0.02,2019-09-05 11:22:23
"1339","Sep 2019","12:22:33",13857,6473,55,1.7,16.75,3.39,2.14,0.19,0.04,0.02,2019-09-05 11:22:33
"1340","Sep 2019","12:22:43",13867,19418,53,2.63,48.77,9.86,6.23,0.54,0.11,0.05,2019-09-05 11:22:43
"1341","Sep 2019","12:22:53",13877,19418,53,2.63,48.77,9.86,6.23,0.54,0.11,0.05,2019-09-05 11:22:53
"1342","Sep 2019","12:23:03",13887,30020,55,3.04,77.66,15.7,9.91,0.88,0.17,0.08,2019-09-05 11:23:03
"1343","Sep 2019","12:23:13",13897,29145,57,3.04,77.66,15.7,9.91,0.89,0.17,0.09,2019-09-05 11:23:13
"1344","Sep 2019","12:23:34",13918,11886,57,2.26,31.67,6.4,4.04,0.36,0.07,0.04,2019-09-05 11:23:34
"1345","Sep 2019","12:23:44",13928,11886,57,2.26,31.67,6.4,4.04,0.36,0.07,0.04,2019-09-05 11:23:44
"1346","Sep 2019","12:23:54",13938,29685,57,3.05,79.1,15.99,10.1,0.91,0.18,0.09,2019-09-05 11:23:54
"1347","Sep 2019","12:24:04",13948,28821,58,3.05,79.1,15.99,10.1,0.93,0.18,0.09,2019-09-05 11:24:04
"1348","Sep 2019","12:24:14",13958,16541,58,2.57,45.4,9.18,5.8,0.53,0.1,0.05,2019-09-05 11:24:14
"1349","Sep 2019","12:24:24",13968,17038,57,2.57,45.4,9.18,5.8,0.52,0.1,0.05,2019-09-05 11:24:24
"1350","Sep 2019","12:24:34",13978,17005,55,2.54,43.99,8.89,5.62,0.5,0.1,0.05,2019-09-05 11:24:34
"1351","Sep 2019","12:24:44",13988,17005,55,2.54,43.99,8.89,5.62,0.5,0.1,0.05,2019-09-05 11:24:44
"1352","Sep 2019","12:24:54",13998,44480,57,3.4,118.52,23.96,15.13,1.36,0.27,0.13,2019-09-05 11:24:54
"1353","Sep 2019","12:25:04",14008,43184,58,3.4,118.52,23.96,15.13,1.39,0.27,0.14,2019-09-05 11:25:04
"1354","Sep 2019","12:25:14",14018,26695,58,2.99,73.27,14.81,9.35,0.86,0.17,0.09,2019-09-05 11:25:14
"1355","Sep 2019","12:25:24",14028,27496,57,2.99,73.27,14.81,9.35,0.84,0.16,0.08,2019-09-05 11:25:24
"1356","Sep 2019","12:25:34",14038,12504,57,2.3,33.32,6.73,4.25,0.38,0.08,0.04,2019-09-05 11:25:34
"1357","Sep 2019","12:25:44",14048,12504,57,2.3,33.32,6.73,4.25,0.38,0.08,0.04,2019-09-05 11:25:44
"1358","Sep 2019","12:25:54",14058,37994,55,3.24,98.29,19.87,12.55,1.11,0.22,0.11,2019-09-05 11:25:54
"1359","Sep 2019","12:26:04",14068,37994,55,3.24,98.29,19.87,12.55,1.11,0.22,0.11,2019-09-05 11:26:04
"1360","Sep 2019","12:26:14",14078,42188,55,3.33,109.14,22.06,13.93,1.23,0.24,0.12,2019-09-05 11:26:14
"1361","Sep 2019","12:26:24",14088,40960,57,3.33,109.14,22.06,13.93,1.26,0.25,0.12,2019-09-05 11:26:24
"1362","Sep 2019","12:26:34",14098,24570,57,2.89,65.47,13.23,8.36,0.75,0.15,0.07,2019-09-05 11:26:34
"1363","Sep 2019","12:26:44",14108,25307,55,2.89,65.47,13.23,8.36,0.74,0.14,0.07,2019-09-05 11:26:44
"1364","Sep 2019","12:26:54",14118,9525,55,2.04,24.64,4.98,3.15,0.28,0.05,0.03,2019-09-05 11:26:54
"1365","Sep 2019","12:27:04",14128,9811,53,2.04,24.64,4.98,3.15,0.27,0.05,0.03,2019-09-05 11:27:04
"1366","Sep 2019","12:27:14",14138,24443,52,2.81,59.61,12.05,7.61,0.64,0.13,0.06,2019-09-05 11:27:14
"1367","Sep 2019","12:27:24",14148,25176,50,2.81,59.61,12.05,7.61,0.63,0.12,0.06,2019-09-05 11:27:24
"1368","Sep 2019","12:27:34",14158,16298,52,2.45,39.74,8.03,5.07,0.43,0.08,0.04,2019-09-05 11:27:34
"1369","Sep 2019","12:27:44",14168,16786,50,2.45,39.74,8.03,5.07,0.42,0.08,0.04,2019-09-05 11:27:44
"1370","Sep 2019","12:27:54",14178,7276,50,1.73,17.23,3.48,2.2,0.18,0.04,0.02,2019-09-05 11:27:54
"1371","Sep 2019","12:28:04",14188,7494,49,1.73,17.23,3.48,2.2,0.18,0.04,0.02,2019-09-05 11:28:04
"1372","Sep 2019","12:28:14",14198,8858,47,1.85,19.77,4,2.52,0.2,0.04,0.02,2019-09-05 11:28:14
"1373","Sep 2019","12:28:24",14208,8858,47,1.85,19.77,4,2.52,0.2,0.04,0.02,2019-09-05 11:28:24
"1374","Sep 2019","12:28:34",14218,14551,49,2.3,33.45,6.76,4.27,0.34,0.07,0.03,2019-09-05 11:28:34
"1375","Sep 2019","12:28:44",14228,14127,50,2.3,33.45,6.76,4.27,0.35,0.07,0.03,2019-09-05 11:28:44
"1376","Sep 2019","12:29:04",14248,7182,50,1.72,17,3.44,2.17,0.18,0.04,0.02,2019-09-05 11:29:04
"1377","Sep 2019","12:29:15",14259,7397,49,1.72,17,3.44,2.17,0.17,0.03,0.02,2019-09-05 11:29:15
"1378","Sep 2019","12:29:25",14269,2482,49,0.77,5.7,1.15,0.73,0.06,0.01,0.01,2019-09-05 11:29:25
"1379","Sep 2019","12:29:35",14279,2482,49,0.77,5.7,1.15,0.73,0.06,0.01,0.01,2019-09-05 11:29:35
"1380","Sep 2019","12:29:45",14289,22996,50,2.73,54.44,11,6.95,0.57,0.11,0.05,2019-09-05 11:29:45
"1381","Sep 2019","12:29:55",14299,22326,52,2.73,54.44,11,6.95,0.59,0.12,0.06,2019-09-05 11:29:55
"1382","Sep 2019","12:30:05",14309,23464,53,2.8,58.93,11.91,7.52,0.65,0.13,0.06,2019-09-05 11:30:05
"1383","Sep 2019","12:30:15",14319,22780,55,2.8,58.93,11.91,7.52,0.66,0.13,0.06,2019-09-05 11:30:15
"1384","Sep 2019","12:30:25",14329,21062,57,2.75,56.12,11.34,7.16,0.65,0.13,0.06,2019-09-05 11:30:25
"1385","Sep 2019","12:30:35",14339,20448,58,2.75,56.12,11.34,7.16,0.66,0.13,0.07,2019-09-05 11:30:35
"1386","Sep 2019","12:30:45",14349,20079,60,2.76,56.76,11.47,7.25,0.68,0.13,0.07,2019-09-05 11:30:45
"1387","Sep 2019","12:30:55",14359,19494,62,2.76,56.76,11.47,7.25,0.7,0.13,0.07,2019-09-05 11:30:55
"1388","Sep 2019","12:31:05",14369,18729,64,2.75,56.17,11.35,7.17,0.7,0.14,0.07,2019-09-05 11:31:05
"1389","Sep 2019","12:31:15",14379,18224,66,2.75,56.17,11.35,7.17,0.71,0.14,0.07,2019-09-05 11:31:15
"1390","Sep 2019","12:31:25",14389,17175,68,2.73,54.52,11.02,6.96,0.71,0.13,0.08,2019-09-05 11:31:25
"1391","Sep 2019","12:31:35",14399,16675,70,2.73,54.52,11.02,6.96,0.72,0.14,0.08,2019-09-05 11:31:35
"1392","Sep 2019","12:31:45",14409,16065,71,2.72,53.96,10.91,6.89,0.72,0.14,0.08,2019-09-05 11:31:45
"1393","Sep 2019","12:31:55",14419,16547,69,2.72,53.96,10.91,6.89,0.71,0.14,0.08,2019-09-05 11:31:55
"1394","Sep 2019","12:32:05",14429,15746,71,2.7,52.89,10.69,6.75,0.71,0.13,0.08,2019-09-05 11:32:05
"1395","Sep 2019","12:32:15",14439,15436,73,2.7,52.89,10.69,6.75,0.71,0.14,0.08,2019-09-05 11:32:15
"1396","Sep 2019","12:32:25",14449,15470,73,2.7,52.93,10.7,6.76,0.71,0.14,0.08,2019-09-05 11:32:25
"1397","Sep 2019","12:32:35",14459,15934,71,2.7,52.93,10.7,6.76,0.7,0.13,0.08,2019-09-05 11:32:35
"1398","Sep 2019","12:32:45",14469,9771,71,2.28,32.46,6.56,4.14,0.43,0.08,0.05,2019-09-05 11:32:45
"1399","Sep 2019","12:32:55",14479,10064,69,2.28,32.46,6.56,4.14,0.42,0.08,0.05,2019-09-05 11:32:55
"1400","Sep 2019","12:33:05",14489,11239,67,2.35,35.19,7.11,4.49,0.45,0.09,0.05,2019-09-05 11:33:05
"1401","Sep 2019","12:33:15",14499,11239,67,2.35,35.19,7.11,4.49,0.45,0.09,0.05,2019-09-05 11:33:15
"1402","Sep 2019","12:33:25",14509,16328,69,2.7,52.65,10.64,6.72,0.69,0.13,0.07,2019-09-05 11:33:25
"1403","Sep 2019","12:33:35",14519,15852,71,2.7,52.65,10.64,6.72,0.7,0.13,0.08,2019-09-05 11:33:35
"1404","Sep 2019","12:33:45",14529,15872,73,2.73,54.3,10.98,6.93,0.73,0.14,0.08,2019-09-05 11:33:45
"1405","Sep 2019","12:33:55",14539,15409,75,2.73,54.3,10.98,6.93,0.74,0.14,0.09,2019-09-05 11:33:55
"1406","Sep 2019","12:34:15",14559,13818,75,2.63,48.69,9.84,6.22,0.67,0.13,0.08,2019-09-05 11:34:15
"1407","Sep 2019","12:34:25",14569,13415,77,2.63,48.69,9.84,6.22,0.68,0.13,0.08,2019-09-05 11:34:25
"1408","Sep 2019","12:34:35",14579,15465,80,2.78,57.82,11.69,7.38,0.81,0.15,0.1,2019-09-05 11:34:35
"1409","Sep 2019","12:34:46",14590,15015,82,2.78,57.82,11.69,7.38,0.82,0.16,0.1,2019-09-05 11:34:46
"1410","Sep 2019","12:34:56",14600,16782,80,2.85,62.74,12.68,8.01,0.88,0.17,0.11,2019-09-05 11:34:56
"1411","Sep 2019","12:35:06",14610,17285,77,2.85,62.74,12.68,8.01,0.87,0.16,0.1,2019-09-05 11:35:06
"1412","Sep 2019","12:35:16",14620,16303,75,2.78,57.69,11.66,7.36,0.79,0.15,0.09,2019-09-05 11:35:16
"1413","Sep 2019","12:35:26",14630,15828,78,2.78,57.69,11.66,7.36,0.8,0.15,0.1,2019-09-05 11:35:26
"1414","Sep 2019","12:35:36",14640,13605,80,2.67,51.07,10.32,6.52,0.72,0.14,0.09,2019-09-05 11:35:36
"1415","Sep 2019","12:35:46",14650,13209,82,2.67,51.07,10.32,6.52,0.73,0.14,0.09,2019-09-05 11:35:46
"1416","Sep 2019","12:35:56",14660,12792,85,2.67,50.94,10.3,6.5,0.73,0.14,0.1,2019-09-05 11:35:56
"1417","Sep 2019","12:36:06",14670,12419,87,2.67,50.94,10.3,6.5,0.74,0.14,0.1,2019-09-05 11:36:06
"1418","Sep 2019","12:36:16",14680,9914,87,2.47,40.67,8.22,5.19,0.59,0.11,0.08,2019-09-05 11:36:16
"1419","Sep 2019","12:36:26",14690,9626,90,2.47,40.67,8.22,5.19,0.6,0.11,0.08,2019-09-05 11:36:26
"1420","Sep 2019","12:36:36",14700,9300,90,2.44,39.29,7.94,5.02,0.58,0.11,0.08,2019-09-05 11:36:36
"1421","Sep 2019","12:36:46",14710,9029,93,2.44,39.29,7.94,5.02,0.58,0.11,0.08,2019-09-05 11:36:46
"1422","Sep 2019","12:36:56",14720,9800,95,2.54,43.93,8.88,5.61,0.65,0.12,0.1,2019-09-05 11:36:56
"1423","Sep 2019","12:37:06",14730,9515,98,2.54,43.93,8.88,5.61,0.65,0.12,0.1,2019-09-05 11:37:06
"1424","Sep 2019","12:37:16",14740,9201,101,2.54,43.75,8.84,5.59,0.65,0.12,0.11,2019-09-05 11:37:16
"1425","Sep 2019","12:37:26",14750,9477,98,2.54,43.75,8.84,5.59,0.65,0.12,0.1,2019-09-05 11:37:26
"1426","Sep 2019","12:37:36",14760,7739,101,2.39,36.8,7.44,4.7,0.55,0.1,0.09,2019-09-05 11:37:36
"1427","Sep 2019","12:37:46",14770,7514,104,2.39,36.8,7.44,4.7,0.55,0.1,0.09,2019-09-05 11:37:46
"1428","Sep 2019","12:37:56",14780,6766,107,2.32,34.13,6.9,4.36,0.51,0.1,0.09,2019-09-05 11:37:56
"1429","Sep 2019","12:38:06",14790,6569,111,2.32,34.13,6.9,4.36,0.51,0.1,0.1,2019-09-05 11:38:06
"1430","Sep 2019","12:38:16",14800,6473,114,2.34,34.64,7,4.42,0.51,0.1,0.1,2019-09-05 11:38:16
"1431","Sep 2019","12:38:26",14810,6284,117,2.34,34.64,7,4.42,0.51,0.1,0.11,2019-09-05 11:38:26
"1432","Sep 2019","12:38:36",14820,5916,117,2.28,32.62,6.59,4.16,0.48,0.09,0.1,2019-09-05 11:38:36
"1433","Sep 2019","12:38:46",14830,5916,117,2.28,32.62,6.59,4.16,0.48,0.09,0.1,2019-09-05 11:38:46
"1434","Sep 2019","12:38:56",14840,7365,121,2.5,41.82,8.45,5.34,0.6,0.11,0.14,2019-09-05 11:38:56
"1435","Sep 2019","12:39:06",14850,7586,117,2.5,41.82,8.45,5.34,0.61,0.12,0.13,2019-09-05 11:39:06
"1436","Sep 2019","12:39:26",14870,5221,117,2.17,28.78,5.82,3.67,0.42,0.08,0.09,2019-09-05 11:39:26
"1437","Sep 2019","12:39:36",14880,5221,117,2.17,28.78,5.82,3.67,0.42,0.08,0.09,2019-09-05 11:39:36
"1438","Sep 2019","12:39:46",14890,6062,121,2.33,34.42,6.96,4.39,0.5,0.09,0.11,2019-09-05 11:39:46
"1439","Sep 2019","12:39:56",14900,5885,124,2.33,34.42,6.96,4.39,0.49,0.09,0.12,2019-09-05 11:39:56
"1440","Sep 2019","12:40:07",14911,6180,121,2.35,35.09,7.09,4.48,0.51,0.1,0.12,2019-09-05 11:40:07
"1441","Sep 2019","12:40:17",14921,6180,121,2.35,35.09,7.09,4.48,0.51,0.1,0.12,2019-09-05 11:40:17
"1442","Sep 2019","12:40:27",14931,6239,121,2.35,35.43,7.16,4.52,0.51,0.1,0.12,2019-09-05 11:40:27
"1443","Sep 2019","12:40:37",14941,6426,117,2.35,35.43,7.16,4.52,0.52,0.1,0.11,2019-09-05 11:40:37
"1444","Sep 2019","12:40:47",14951,5474,121,2.24,31.08,6.28,3.97,0.45,0.09,0.1,2019-09-05 11:40:47
"1445","Sep 2019","12:40:57",14961,5474,121,2.24,31.08,6.28,3.97,0.45,0.09,0.1,2019-09-05 11:40:57
"1446","Sep 2019","12:41:07",14971,6174,121,2.35,35.06,7.09,4.48,0.51,0.1,0.12,2019-09-05 11:41:07
"1447","Sep 2019","12:41:17",14981,6174,121,2.35,35.06,7.09,4.48,0.51,0.1,0.12,2019-09-05 11:41:17
"1448","Sep 2019","12:41:27",14991,5398,121,2.23,30.65,6.2,3.91,0.44,0.08,0.1,2019-09-05 11:41:27
"1449","Sep 2019","12:41:37",15001,5398,121,2.23,30.65,6.2,3.91,0.44,0.08,0.1,2019-09-05 11:41:37
"1450","Sep 2019","12:41:47",15011,5873,121,2.3,33.35,6.74,4.26,0.48,0.09,0.11,2019-09-05 11:41:47
"1451","Sep 2019","12:41:57",15021,5702,124,2.3,33.35,6.74,4.26,0.47,0.09,0.12,2019-09-05 11:41:57
"1452","Sep 2019","12:42:07",15031,2694,124,1.65,15.76,3.18,2.01,0.22,0.04,0.05,2019-09-05 11:42:07
"1453","Sep 2019","12:42:17",15041,2775,121,1.65,15.76,3.18,2.01,0.23,0.04,0.05,2019-09-05 11:42:17
"1454","Sep 2019","12:42:27",15051,1699,124,1.25,9.94,2.01,1.27,0.14,0.03,0.03,2019-09-05 11:42:27
